fl_date,unique_carrier,airline_id,tail_num,fl_num,origin,dest,dep_time,dep_delay,arr_time,arr_delay,cancelled,arr,dep
2014-01-03 00:00:00,WN,19393,N486WN,3215,BUF,MDW,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N755SA,2947,BUF,PHX,1431.0,61.0,1710.0,40.0,0.0,2014-01-03 17:10:00,2014-01-03 14:31:00
2014-01-03 00:00:00,WN,19393,,226,BUF,TPA,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N660SW,738,BUF,TPA,1611.0,91.0,1855.0,90.0,0.0,2014-01-03 18:55:00,2014-01-03 16:11:00
2014-01-03 00:00:00,WN,19393,,572,ISP,BWI,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N954WN,820,ISP,BWI,1542.0,67.0,1645.0,60.0,0.0,2014-01-03 16:45:00,2014-01-03 15:42:00
2014-01-03 00:00:00,WN,19393,N961WN,983,ISP,BWI,1952.0,82.0,2127.0,107.0,0.0,2014-01-03 21:27:00,2014-01-03 19:52:00
2014-01-03 00:00:00,WN,19393,,1891,ISP,BWI,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,,2069,ISP,BWI,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,,1214,ISP,FLL,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N230WN,3659,ISP,FLL,1553.0,118.0,1914.0,134.0,0.0,2014-01-03 19:14:00,2014-01-03 15:53:00
2014-01-03 00:00:00,WN,19393,N287WN,831,ISP,MCO,1913.0,193.0,2159.0,194.0,0.0,2014-01-03 21:59:00,2014-01-03 19:13:00
2014-01-03 00:00:00,WN,19393,,2781,ISP,MCO,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N961WN,3037,ISP,MCO,1246.0,66.0,1558.0,88.0,0.0,2014-01-03 15:58:00,2014-01-03 12:46:00
2014-01-03 00:00:00,WN,19393,N425LV,921,ISP,PBI,1533.0,138.0,1834.0,149.0,0.0,2014-01-03 18:34:00,2014-01-03 15:33:00
2014-01-03 00:00:00,WN,19393,,3137,ISP,PBI,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N236WN,2984,ISP,TPA,1355.0,60.0,1658.0,63.0,0.0,2014-01-03 16:58:00,2014-01-03 13:55:00
2014-01-03 00:00:00,WN,19393,N382SW,485,ROC,BWI,2000.0,115.0,2058.0,103.0,0.0,2014-01-03 20:58:00,2014-01-03 20:00:00
2014-01-03 00:00:00,WN,19393,N795SW,3780,ROC,BWI,633.0,-2.0,824.0,39.0,0.0,2014-01-03 08:24:00,2014-01-03 06:33:00
2014-01-03 00:00:00,WN,19393,N432WN,813,ROC,MCO,1237.0,62.0,1518.0,58.0,0.0,2014-01-03 15:18:00,2014-01-03 12:37:00
2014-01-03 00:00:00,WN,19393,,310,ROC,MDW,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N486WN,488,ROC,MDW,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N239WN,486,ROC,TPA,1703.0,103.0,1949.0,104.0,0.0,2014-01-03 19:49:00,2014-01-03 17:03:00
2014-01-03 00:00:00,WN,19393,,1716,LGA,ATL,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N240WN,2960,LGA,BNA,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N474WN,3566,LGA,BNA,1233.0,43.0,1354.0,29.0,0.0,2014-01-03 13:54:00,2014-01-03 12:33:00
2014-01-03 00:00:00,WN,19393,N789SW,356,LGA,DEN,1913.0,143.0,2131.0,131.0,0.0,2014-01-03 21:31:00,2014-01-03 19:13:00
2014-01-03 00:00:00,WN,19393,,1250,LGA,DEN,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,,20,LGA,HOU,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N423WN,2806,LGA,HOU,1724.0,99.0,2008.0,63.0,0.0,2014-01-03 20:08:00,2014-01-03 17:24:00
2014-01-03 00:00:00,WN,19393,N7744A,3,LGA,MDW,1744.0,229.0,1904.0,219.0,0.0,2014-01-03 19:04:00,2014-01-03 17:44:00
2014-01-03 00:00:00,WN,19393,N454WN,168,LGA,MDW,2315.0,160.0,28.0,148.0,0.0,2014-01-03 00:28:00,2014-01-03 23:15:00
2014-01-03 00:00:00,WN,19393,N8317M,172,LGA,MDW,1225.0,40.0,1336.0,21.0,0.0,2014-01-03 13:36:00,2014-01-03 12:25:00
2014-01-03 00:00:00,WN,19393,,876,LGA,MDW,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N8603F,1104,LGA,MDW,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,,1360,LGA,MDW,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N922WN,144,LGA,MKE,1311.0,21.0,1432.0,17.0,0.0,2014-01-03 14:32:00,2014-01-03 13:11:00
2014-01-03 00:00:00,WN,19393,N600WN,152,LGA,MKE,2002.0,42.0,2129.0,39.0,0.0,2014-01-03 21:29:00,2014-01-03 20:02:00
2014-01-03 00:00:00,WN,19393,,218,LGA,MKE,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,,1121,LGA,MKE,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N240WN,195,LGA,STL,,,,,1.0,,
2014-01-03 00:00:00,WN,19393,N237WN,1880,LGA,STL,1613.0,208.0,1753.0,198.0,0.0,2014-01-03 17:53:00,2014-01-03 16:13:00
2014-01-03 00:00:00,WN,19393,,2606,LGA,STL,,,,,1.0,,
2014-01-04 00:00:00,VX,21171,N638VA,11,JFK,SFO,747.0,17.0,1134.0,24.0,0.0,2014-01-04 11:34:00,2014-01-04 07:47:00
2014-01-04 00:00:00,VX,21171,N851VA,251,JFK,LAS,1011.0,26.0,1250.0,15.0,0.0,2014-01-04 12:50:00,2014-01-04 10:11:00
2014-01-04 00:00:00,VX,21171,N635VA,27,JFK,SFO,1709.0,39.0,2036.0,26.0,0.0,2014-01-04 20:36:00,2014-01-04 17:09:00
2014-01-04 00:00:00,VX,21171,N839VA,29,JFK,SFO,2145.0,170.0,114.0,159.0,0.0,2014-01-04 01:14:00,2014-01-04 21:45:00
2014-01-04 00:00:00,VX,21171,N626VA,399,JFK,LAX,734.0,34.0,1101.0,36.0,0.0,2014-01-04 11:01:00,2014-01-04 07:34:00
2014-01-04 00:00:00,VX,21171,N641VA,407,JFK,LAX,956.0,36.0,1315.0,30.0,0.0,2014-01-04 13:15:00,2014-01-04 09:56:00
2014-01-04 00:00:00,VX,21171,N630VA,411,JFK,LAX,1304.0,4.0,1642.0,22.0,0.0,2014-01-04 16:42:00,2014-01-04 13:04:00
2014-01-04 00:00:00,VX,21171,N843VA,413,JFK,LAX,1740.0,45.0,2102.0,37.0,0.0,2014-01-04 21:02:00,2014-01-04 17:40:00
2014-01-04 00:00:00,VX,21171,N628VA,415,JFK,LAX,2033.0,33.0,2344.0,19.0,0.0,2014-01-04 23:44:00,2014-01-04 20:33:00
2014-01-04 00:00:00,VX,21171,N845VA,55,JFK,PSP,1205.0,95.0,1505.0,90.0,0.0,2014-01-04 15:05:00,2014-01-04 12:05:00
2014-01-04 00:00:00,WN,19393,N416WN,2706,ROC,BWI,650.0,15.0,755.0,10.0,0.0,2014-01-04 07:55:00,2014-01-04 06:50:00
2014-01-04 00:00:00,WN,19393,N361SW,3479,ROC,MCO,1636.0,96.0,1935.0,105.0,0.0,2014-01-04 19:35:00,2014-01-04 16:36:00
2014-01-04 00:00:00,WN,19393,N284WN,3062,ROC,MDW,755.0,35.0,849.0,39.0,0.0,2014-01-04 08:49:00,2014-01-04 07:55:00
2014-01-04 00:00:00,WN,19393,N771SA,3497,ROC,MDW,1840.0,90.0,1944.0,104.0,0.0,2014-01-04 19:44:00,2014-01-04 18:40:00
2014-01-04 00:00:00,WN,19393,N713SW,1329,ROC,TPA,1755.0,110.0,2057.0,127.0,0.0,2014-01-04 20:57:00,2014-01-04 17:55:00
2014-01-04 00:00:00,WN,19393,N461WN,1504,ISP,BWI,1124.0,4.0,1239.0,9.0,0.0,2014-01-04 12:39:00,2014-01-04 11:24:00
2014-01-04 00:00:00,WN,19393,N384SW,1940,ISP,BWI,637.0,7.0,804.0,19.0,0.0,2014-01-04 08:04:00,2014-01-04 06:37:00
2014-01-04 00:00:00,WN,19393,N641SW,1941,ISP,BWI,1628.0,43.0,1744.0,49.0,0.0,2014-01-04 17:44:00,2014-01-04 16:28:00
2014-01-04 00:00:00,WN,19393,N907WN,3592,ISP,BWI,1447.0,77.0,1627.0,107.0,0.0,2014-01-04 16:27:00,2014-01-04 14:47:00
2014-01-04 00:00:00,WN,19393,N910WN,1021,ISP,FLL,643.0,8.0,952.0,22.0,0.0,2014-01-04 09:52:00,2014-01-04 06:43:00
2014-01-04 00:00:00,WN,19393,N724SW,2341,ISP,FLL,1652.0,152.0,2010.0,170.0,0.0,2014-01-04 20:10:00,2014-01-04 16:52:00
2014-01-04 00:00:00,WN,19393,N460WN,2420,ISP,FLL,1236.0,6.0,1541.0,11.0,0.0,2014-01-04 15:41:00,2014-01-04 12:36:00
2014-01-04 00:00:00,WN,19393,N434WN,807,ISP,MCO,1652.0,47.0,1949.0,59.0,0.0,2014-01-04 19:49:00,2014-01-04 16:52:00
2014-01-04 00:00:00,WN,19393,N461WN,1066,ISP,MCO,,,,,1.0,,
2014-01-04 00:00:00,WN,19393,N969WN,3449,ISP,MCO,1302.0,22.0,1552.0,17.0,0.0,2014-01-04 15:52:00,2014-01-04 13:02:00
2014-01-04 00:00:00,WN,19393,N426WN,879,ISP,PBI,1414.0,54.0,1722.0,72.0,0.0,2014-01-04 17:22:00,2014-01-04 14:14:00
2014-01-04 00:00:00,WN,19393,N910WN,1354,ISP,PBI,,,,,1.0,,
2014-01-04 00:00:00,WN,19393,N236WN,1310,ISP,TPA,851.0,41.0,1201.0,51.0,0.0,2014-01-04 12:01:00,2014-01-04 08:51:00
2014-01-04 00:00:00,WN,19393,N966WN,1888,ISP,TPA,1434.0,199.0,1743.0,208.0,0.0,2014-01-04 17:43:00,2014-01-04 14:34:00
2014-01-04 00:00:00,WN,19393,N240WN,858,LGA,ATL,,,,,1.0,,
2014-01-04 00:00:00,WN,19393,N204WN,2339,LGA,BNA,839.0,59.0,955.0,45.0,0.0,2014-01-04 09:55:00,2014-01-04 08:39:00
2014-01-04 00:00:00,WN,19393,N751SW,1611,LGA,DEN,1445.0,60.0,1736.0,86.0,0.0,2014-01-04 17:36:00,2014-01-04 14:45:00
2014-01-04 00:00:00,WN,19393,N231WN,950,LGA,HOU,,,,,1.0,,
2014-01-04 00:00:00,WN,19393,N492WN,2375,LGA,HOU,1249.0,34.0,1529.0,4.0,0.0,2014-01-04 15:29:00,2014-01-04 12:49:00
2014-01-04 00:00:00,WN,19393,N773SA,931,LGA,MDW,2153.0,193.0,2322.0,197.0,0.0,2014-01-04 23:22:00,2014-01-04 21:53:00
2014-01-04 00:00:00,WN,19393,N733SA,1403,LGA,MDW,1835.0,155.0,2008.0,163.0,0.0,2014-01-04 20:08:00,2014-01-04 18:35:00
2014-01-04 00:00:00,WN,19393,N550WN,2046,LGA,MDW,1050.0,20.0,1159.0,4.0,0.0,2014-01-04 11:59:00,2014-01-04 10:50:00
2014-01-04 00:00:00,WN,19393,,3848,LGA,MDW,,,,,1.0,,
2014-01-04 00:00:00,WN,19393,N283WN,4161,LGA,MDW,2032.0,167.0,2207.0,167.0,0.0,2014-01-04 22:07:00,2014-01-04 20:32:00
2014-01-04 00:00:00,WN,19393,N240WN,1044,LGA,MKE,737.0,7.0,858.0,8.0,0.0,2014-01-04 08:58:00,2014-01-04 07:37:00
2014-01-04 00:00:00,WN,19393,N630WN,1778,LGA,MKE,1551.0,51.0,1726.0,61.0,0.0,2014-01-04 17:26:00,2014-01-04 15:51:00
2014-01-04 00:00:00,WN,19393,N791SW,4064,LGA,STL,1433.0,63.0,1610.0,50.0,0.0,2014-01-04 16:10:00,2014-01-04 14:33:00
2014-01-04 00:00:00,WN,19393,N371SW,1057,ALB,BWI,1156.0,1.0,1311.0,1.0,0.0,2014-01-04 13:11:00,2014-01-04 11:56:00
2014-01-04 00:00:00,WN,19393,N8325D,1419,ALB,BWI,629.0,29.0,749.0,19.0,0.0,2014-01-04 07:49:00,2014-01-04 06:29:00
2014-01-04 00:00:00,WN,19393,N458WN,1974,ALB,BWI,1612.0,37.0,1736.0,41.0,0.0,2014-01-04 17:36:00,2014-01-04 16:12:00
2014-01-04 00:00:00,WN,19393,N414WN,2055,ALB,BWI,1837.0,282.0,2020.0,305.0,0.0,2014-01-04 20:20:00,2014-01-04 18:37:00
2014-01-04 00:00:00,WN,19393,N251WN,977,ALB,FLL,1336.0,51.0,1658.0,58.0,0.0,2014-01-04 16:58:00,2014-01-04 13:36:00
2014-01-04 00:00:00,WN,19393,N923WN,2760,ALB,LAS,847.0,42.0,1155.0,75.0,0.0,2014-01-04 11:55:00,2014-01-04 08:47:00
2014-01-04 00:00:00,WN,19393,N206WN,1170,ALB,MCO,1529.0,59.0,1843.0,73.0,0.0,2014-01-04 18:43:00,2014-01-04 15:29:00
2014-01-04 00:00:00,WN,19393,N415WN,2148,ALB,MCO,808.0,53.0,1128.0,68.0,0.0,2014-01-04 11:28:00,2014-01-04 08:08:00
2014-01-04 00:00:00,WN,19393,N965WN,3535,ALB,MCO,1717.0,47.0,2021.0,51.0,0.0,2014-01-04 20:21:00,2014-01-04 17:17:00
2014-01-04 00:00:00,WN,19393,N931WN,2493,ALB,MDW,707.0,37.0,834.0,39.0,0.0,2014-01-04 08:34:00,2014-01-04 07:07:00
2014-01-04 00:00:00,WN,19393,N925WN,4138,ALB,MDW,1530.0,25.0,1656.0,16.0,0.0,2014-01-04 16:56:00,2014-01-04 15:30:00
2014-01-04 00:00:00,WN,19393,N920WN,1583,ALB,TPA,1344.0,24.0,1701.0,31.0,0.0,2014-01-04 17:01:00,2014-01-04 13:44:00
2014-01-04 00:00:00,WN,19393,N486WN,849,BUF,BWI,756.0,-4.0,859.0,-16.0,0.0,2014-01-04 08:59:00,2014-01-04 07:56:00
2014-01-04 00:00:00,WN,19393,N363SW,2397,BUF,BWI,1051.0,16.0,1153.0,8.0,0.0,2014-01-04 11:53:00,2014-01-04 10:51:00
2014-01-04 00:00:00,WN,19393,N626SW,3833,BUF,BWI,620.0,0.0,726.0,-14.0,0.0,2014-01-04 07:26:00,2014-01-04 06:20:00
2014-01-04 00:00:00,WN,19393,N349SW,4065,BUF,BWI,1210.0,5.0,1316.0,1.0,0.0,2014-01-04 13:16:00,2014-01-04 12:10:00
2014-01-04 00:00:00,WN,19393,N794SW,4109,BUF,BWI,1701.0,71.0,1802.0,67.0,0.0,2014-01-04 18:02:00,2014-01-04 17:01:00
2014-01-04 00:00:00,WN,19393,N8322X,1759,BUF,FLL,616.0,1.0,920.0,-5.0,0.0,2014-01-04 09:20:00,2014-01-04 06:16:00
2014-01-04 00:00:00,WN,19393,N927WN,1483,BUF,LAS,1712.0,97.0,1926.0,101.0,0.0,2014-01-04 19:26:00,2014-01-04 17:12:00
2014-01-04 00:00:00,WN,19393,N8324A,1081,BUF,MCO,1644.0,14.0,1937.0,27.0,0.0,2014-01-04 19:37:00,2014-01-04 16:44:00
2014-01-04 00:00:00,WN,19393,N7730A,3212,BUF,MCO,1024.0,-1.0,1319.0,9.0,0.0,2014-01-04 13:19:00,2014-01-04 10:24:00
2014-01-04 00:00:00,WN,19393,N922WN,4088,BUF,MCO,711.0,1.0,1003.0,3.0,0.0,2014-01-04 10:03:00,2014-01-04 07:11:00
2014-01-04 00:00:00,WN,19393,N269WN,1677,BUF,MDW,717.0,2.0,750.0,-10.0,0.0,2014-01-04 07:50:00,2014-01-04 07:17:00
2014-01-04 00:00:00,WN,19393,N625SW,2111,BUF,MDW,1324.0,39.0,1409.0,44.0,0.0,2014-01-04 14:09:00,2014-01-04 13:24:00
2014-01-04 00:00:00,WN,19393,N239WN,2343,BUF,MDW,1512.0,17.0,1552.0,17.0,0.0,2014-01-04 15:52:00,2014-01-04 15:12:00
2014-01-04 00:00:00,WN,19393,N280WN,1585,BUF,PHX,1445.0,25.0,1757.0,32.0,0.0,2014-01-04 17:57:00,2014-01-04 14:45:00
2014-01-04 00:00:00,WN,19393,N951WN,3123,BUF,TPA,930.0,45.0,1226.0,51.0,0.0,2014-01-04 12:26:00,2014-01-04 09:30:00
2014-01-04 00:00:00,US,20355,N665AW,425,JFK,CLT,1830.0,0.0,2031.0,-4.0,0.0,2014-01-04 20:31:00,2014-01-04 18:30:00
2014-01-04 00:00:00,US,20355,N659AW,501,JFK,PHX,1325.0,10.0,1702.0,5.0,0.0,2014-01-04 17:02:00,2014-01-04 13:25:00
2014-01-04 00:00:00,US,20355,N840AW,583,JFK,CLT,1351.0,6.0,1545.0,-8.0,0.0,2014-01-04 15:45:00,2014-01-04 13:51:00
2014-01-04 00:00:00,US,20355,N535UW,629,JFK,PHX,1627.0,-3.0,2008.0,-3.0,0.0,2014-01-04 20:08:00,2014-01-04 16:27:00
2014-01-04 00:00:00,US,20355,N550UW,679,JFK,PHX,1127.0,57.0,1449.0,39.0,0.0,2014-01-04 14:49:00,2014-01-04 11:27:00
2014-01-04 00:00:00,US,20355,N539UW,752,JFK,CLT,901.0,36.0,1052.0,23.0,0.0,2014-01-04 10:52:00,2014-01-04 09:01:00
2014-01-04 00:00:00,US,20355,N702UW,756,JFK,CLT,1131.0,76.0,1315.0,57.0,0.0,2014-01-04 13:15:00,2014-01-04 11:31:00
2014-01-04 00:00:00,US,20355,N155UW,761,JFK,PHX,725.0,55.0,1041.0,23.0,0.0,2014-01-04 10:41:00,2014-01-04 07:25:00
2014-01-04 00:00:00,US,20355,N758US,813,ROC,CLT,856.0,36.0,1048.0,23.0,0.0,2014-01-04 10:48:00,2014-01-04 08:56:00
2014-01-04 00:00:00,US,20355,N717UW,829,BUF,CLT,619.0,-1.0,811.0,-5.0,0.0,2014-01-04 08:11:00,2014-01-04 06:19:00
2014-01-04 00:00:00,US,20355,N157UW,894,LGA,CLT,1812.0,63.0,1957.0,42.0,0.0,2014-01-04 19:57:00,2014-01-04 18:12:00
2014-01-04 00:00:00,US,20355,N177US,1733,LGA,CLT,754.0,-2.0,928.0,-31.0,0.0,2014-01-04 09:28:00,2014-01-04 07:54:00
2014-01-04 00:00:00,US,20355,N196UW,1772,JFK,CLT,752.0,97.0,1027.0,130.0,0.0,2014-01-04 10:27:00,2014-01-04 07:52:00
2014-01-04 00:00:00,US,20355,N173US,1843,LGA,CLT,1302.0,3.0,1450.0,-11.0,0.0,2014-01-04 14:50:00,2014-01-04 13:02:00
2014-01-04 00:00:00,MQ,20398,N511MQ,3419,LGA,ATL,840.0,0.0,1102.0,-13.0,0.0,2014-01-04 11:02:00,2014-01-04 08:40:00
2014-01-04 00:00:00,MQ,20398,N532MQ,3425,JFK,DCA,1456.0,1.0,1625.0,0.0,0.0,2014-01-04 16:25:00,2014-01-04 14:56:00
2014-01-04 00:00:00,MQ,20398,N639MQ,3513,ROC,ORD,,,,,1.0,,
2014-01-04 00:00:00,MQ,20398,N847MQ,3486,LGA,BNA,1814.0,29.0,1944.0,24.0,0.0,2014-01-04 19:44:00,2014-01-04 18:14:00
2014-01-04 00:00:00,MQ,20398,N857MQ,3501,LGA,RDU,1814.0,74.0,1949.0,64.0,0.0,2014-01-04 19:49:00,2014-01-04 18:14:00
2014-01-04 00:00:00,MQ,20398,N532MQ,3535,JFK,CMH,1934.0,4.0,2112.0,-3.0,0.0,2014-01-04 21:12:00,2014-01-04 19:34:00
2014-01-04 00:00:00,MQ,20398,N537MQ,3545,BUF,ORD,1027.0,242.0,1153.0,278.0,0.0,2014-01-04 11:53:00,2014-01-04 10:27:00
2014-01-04 00:00:00,MQ,20398,N844MQ,3530,LGA,DTW,1815.0,65.0,2010.0,60.0,0.0,2014-01-04 20:10:00,2014-01-04 18:15:00
2014-01-04 00:00:00,MQ,20398,N817MQ,3531,LGA,RDU,814.0,9.0,944.0,-1.0,0.0,2014-01-04 09:44:00,2014-01-04 08:14:00
2014-01-04 00:00:00,MQ,20398,N506MQ,3616,LGA,MSP,1147.0,-8.0,1340.0,-15.0,0.0,2014-01-04 13:40:00,2014-01-04 11:47:00
2014-01-04 00:00:00,MQ,20398,N822MQ,3621,JFK,DCA,2125.0,-5.0,2248.0,3.0,0.0,2014-01-04 22:48:00,2014-01-04 21:25:00
2014-01-04 00:00:00,MQ,20398,N847MQ,3461,LGA,BNA,1222.0,2.0,1346.0,-4.0,0.0,2014-01-04 13:46:00,2014-01-04 12:22:00
2014-01-04 00:00:00,MQ,20398,N856MQ,3466,LGA,RDU,1016.0,-4.0,1142.0,-23.0,0.0,2014-01-04 11:42:00,2014-01-04 10:16:00
2014-01-04 00:00:00,MQ,20398,N523MQ,3565,LGA,CLT,859.0,0.0,1049.0,-15.0,0.0,2014-01-04 10:49:00,2014-01-04 08:59:00
2014-01-04 00:00:00,MQ,20398,N818MQ,3572,LGA,CLE,1004.0,-1.0,1147.0,-8.0,0.0,2014-01-04 11:47:00,2014-01-04 10:04:00
2014-01-04 00:00:00,MQ,20398,N530MQ,3588,LGA,MSP,,,,,1.0,,
2014-01-04 00:00:00,MQ,20398,N818MQ,3591,LGA,RDU,1920.0,50.0,2050.0,40.0,0.0,2014-01-04 20:50:00,2014-01-04 19:20:00
2014-01-04 00:00:00,MQ,20398,N515MQ,3669,LGA,ATL,1458.0,-2.0,1735.0,5.0,0.0,2014-01-04 17:35:00,2014-01-04 14:58:00
2014-01-04 00:00:00,MQ,20398,N534MQ,3670,LGA,ATL,1217.0,2.0,1442.0,-3.0,0.0,2014-01-04 14:42:00,2014-01-04 12:17:00
2014-01-04 00:00:00,MQ,20398,N503MQ,3675,LGA,BNA,1029.0,34.0,1153.0,28.0,0.0,2014-01-04 11:53:00,2014-01-04 10:29:00
2014-01-04 00:00:00,MQ,20398,N845MQ,3340,LGA,DTW,1403.0,8.0,1551.0,-4.0,0.0,2014-01-04 15:51:00,2014-01-04 14:03:00
2014-01-04 00:00:00,EV,20366,N835AS,5708,SYR,IAD,528.0,-2.0,648.0,-16.0,0.0,2014-01-04 06:48:00,2014-01-04 05:28:00
2014-01-04 00:00:00,EV,20366,N820AS,5709,ROC,IAD,927.0,197.0,1035.0,188.0,0.0,2014-01-04 10:35:00,2014-01-04 09:27:00
2014-01-04 00:00:00,EV,20366,N825AS,5712,JFK,IAD,1820.0,254.0,1933.0,247.0,0.0,2014-01-04 19:33:00,2014-01-04 18:20:00
2014-01-04 00:00:00,EV,20366,N877AS,5714,JFK,IAD,2316.0,221.0,29.0,214.0,0.0,2014-01-04 00:29:00,2014-01-04 23:16:00
2014-01-04 00:00:00,EV,20366,N834AS,5723,BUF,IAD,,,,,1.0,,
2014-01-04 00:00:00,EV,20366,N820AS,5736,LGA,IAD,,,,,1.0,,
2014-01-04 00:00:00,EV,20366,N834AS,5738,ALB,IAD,1037.0,44.0,1158.0,28.0,0.0,2014-01-04 11:58:00,2014-01-04 10:37:00
2014-01-04 00:00:00,EV,20366,N825AS,5747,LGA,IAD,,,,,1.0,,
2014-01-04 00:00:00,EV,20366,N829AS,5750,ALB,ORD,1114.0,1.0,1244.0,3.0,0.0,2014-01-04 12:44:00,2014-01-04 11:14:00
2014-01-04 00:00:00,MQ,20398,N9EAMQ,3199,LGA,CLT,1740.0,85.0,1931.0,76.0,0.0,2014-01-04 19:31:00,2014-01-04 17:40:00
2014-01-04 00:00:00,MQ,20398,N626MQ,3699,BUF,ORD,1314.0,54.0,1440.0,90.0,0.0,2014-01-04 14:40:00,2014-01-04 13:14:00
2014-01-04 00:00:00,UA,19977,N39418,1198,BUF,ORD,720.0,20.0,757.0,4.0,0.0,2014-01-04 07:57:00,2014-01-04 07:20:00
2014-01-04 00:00:00,UA,19977,N76517,1426,LGA,IAH,1243.0,18.0,1518.0,-15.0,0.0,2014-01-04 15:18:00,2014-01-04 12:43:00
2014-01-04 00:00:00,UA,19977,N546UA,257,JFK,SFO,1555.0,25.0,1915.0,6.0,0.0,2014-01-04 19:15:00,2014-01-04 15:55:00
2014-01-04 00:00:00,UA,19977,N505UA,303,JFK,SFO,701.0,61.0,1037.0,60.0,0.0,2014-01-04 10:37:00,2014-01-04 07:01:00
2014-01-04 00:00:00,UA,19977,N589UA,314,JFK,LAX,1132.0,3.0,1453.0,7.0,0.0,2014-01-04 14:53:00,2014-01-04 11:32:00
2014-01-04 00:00:00,UA,19977,N538UA,331,LGA,ORD,716.0,12.0,858.0,16.0,0.0,2014-01-04 08:58:00,2014-01-04 07:16:00
2014-01-04 00:00:00,UA,19977,,332,LGA,IAH,,,,,1.0,,
2014-01-04 00:00:00,UA,19977,,343,LGA,DEN,,,,,1.0,,
2014-01-04 00:00:00,UA,19977,N502UA,397,JFK,SFO,901.0,61.0,1235.0,44.0,0.0,2014-01-04 12:35:00,2014-01-04 09:01:00
2014-01-04 00:00:00,UA,19977,N595UA,398,JFK,LAX,645.0,14.0,1003.0,5.0,0.0,2014-01-04 10:03:00,2014-01-04 06:45:00
2014-01-04 00:00:00,UA,19977,N430UA,404,LGA,IAH,559.0,14.0,836.0,-9.0,0.0,2014-01-04 08:36:00,2014-01-04 05:59:00
2014-01-04 00:00:00,UA,19977,N413UA,405,LGA,DEN,1108.0,3.0,1339.0,5.0,0.0,2014-01-04 13:39:00,2014-01-04 11:08:00
2014-01-04 00:00:00,UA,19977,N576UA,509,LGA,DEN,1741.0,27.0,2025.0,40.0,0.0,2014-01-04 20:25:00,2014-01-04 17:41:00
2014-01-04 00:00:00,UA,19977,N596UA,512,JFK,SFO,1810.0,40.0,2128.0,19.0,0.0,2014-01-04 21:28:00,2014-01-04 18:10:00
2014-01-04 00:00:00,UA,19977,N488UA,525,LGA,IAH,728.0,8.0,1045.0,16.0,0.0,2014-01-04 10:45:00,2014-01-04 07:28:00
2014-01-04 00:00:00,UA,19977,N521UA,561,LGA,DEN,802.0,2.0,1029.0,-3.0,0.0,2014-01-04 10:29:00,2014-01-04 08:02:00
2014-01-04 00:00:00,UA,19977,N588UA,642,JFK,SFO,1043.0,18.0,1400.0,-4.0,0.0,2014-01-04 14:00:00,2014-01-04 10:43:00
2014-01-04 00:00:00,UA,19977,N833UA,673,LGA,ORD,946.0,26.0,1107.0,12.0,0.0,2014-01-04 11:07:00,2014-01-04 09:46:00
2014-01-04 00:00:00,UA,19977,N518UA,703,JFK,LAX,901.0,31.0,1235.0,41.0,0.0,2014-01-04 12:35:00,2014-01-04 09:01:00
2014-01-04 00:00:00,UA,19977,N587UA,766,JFK,SFO,1206.0,6.0,1502.0,-33.0,0.0,2014-01-04 15:02:00,2014-01-04 12:06:00
2014-01-04 00:00:00,UA,19977,N478UA,773,LGA,ORD,1831.0,31.0,2003.0,18.0,0.0,2014-01-04 20:03:00,2014-01-04 18:31:00
2014-01-04 00:00:00,UA,19977,N590UA,841,JFK,LAX,1501.0,16.0,1810.0,-3.0,0.0,2014-01-04 18:10:00,2014-01-04 15:01:00
2014-01-04 00:00:00,UA,19977,N24212,1628,LGA,DEN,1518.0,18.0,1752.0,19.0,0.0,2014-01-04 17:52:00,2014-01-04 15:18:00
2014-01-04 00:00:00,UA,19977,N16217,1659,ROC,ORD,840.0,55.0,934.0,51.0,0.0,2014-01-04 09:34:00,2014-01-04 08:40:00
2014-01-04 00:00:00,US,20355,N181UW,1892,LGA,CLT,1129.0,-1.0,1313.0,-19.0,0.0,2014-01-04 13:13:00,2014-01-04 11:29:00
2014-01-04 00:00:00,US,20355,N945UW,1909,LGA,PHL,559.0,-1.0,707.0,9.0,0.0,2014-01-04 07:07:00,2014-01-04 05:59:00
